payload_id,event_type,event_recorded_at
54208466-7828-4064-a4a8-16c7352d0284,EmailSent,2021-11-17T15:04:28Z
2e238c6a-4abc-4618-a3f1-1cf3498fe681,EmailSent,2021-11-17T15:20:03Z
2e238c6a-4abc-4618-a3f1-1cf3498fe681,EmailUndelivered,2021-11-17T15:20:03Z
e78b0de7-c6c3-4ad0-b4e7-6649480b6743,EmailSent,2021-11-17T15:52:26Z
e78b0de7-c6c3-4ad0-b4e7-6649480b6743,EmailDelivered,2021-11-17T15:52:26Z
47cd96d1-c9f8-45a7-b996-e51d658678a2,EmailSent,2021-11-17T15:55:30Z
47cd96d1-c9f8-45a7-b996-e51d658678a2,EmailDelivered,2021-11-17T15:56:30Z
7163ca3d-a7b9-4e1b-9d33-29ea8a93cd84,EmailSent,2021-11-17T17:01:18Z
7163ca3d-a7b9-4e1b-9d33-29ea8a93cd84,EmailDelivered,2021-11-17T17:02:18Z
8dbcfdc3-0697-4bfe-a4d2-1d5d3d708384,EmailSent,2021-11-17T17:13:11Z
8dbcfdc3-0697-4bfe-a4d2-1d5d3d708384,EmailUndelivered,2021-11-17T17:13:11Z
c98dec5d-7a03-4092-b8a2-f0a199085187,EmailDelivered,2021-11-17T17:16:22Z
c98dec5d-7a03-4092-b8a2-f0a199085187,EmailSent,2021-11-17T17:16:22Z
de55191a-d575-4aed-adb8-ce2866ce8a70,EmailSent,2021-11-17T18:26:21Z
de55191a-d575-4aed-adb8-ce2866ce8a70,EmailDelivered,2021-11-17T18:27:21Z
dc491725-4ec0-4a18-aa45-060bea51e46b,EmailSent,2021-11-17T18:37:29Z
dc491725-4ec0-4a18-aa45-060bea51e46b,EmailDelivered,2021-11-17T18:38:29Z
4b06ffc9-3d6b-43e5-b49d-1f2e3a9f677c,EmailSent,2021-11-17T18:47:34Z
3e2006b0-dbd0-429c-9e6e-86b3bceae60c,EmailSent,2021-11-17T18:48:14Z
4b06ffc9-3d6b-43e5-b49d-1f2e3a9f677c,EmailUndelivered,2021-11-17T18:48:34Z
3e2006b0-dbd0-429c-9e6e-86b3bceae60c,EmailDelivered,2021-11-17T18:49:14Z
2586b172-d1e0-462b-9ec4-bc015a0704cb,EmailUndelivered,2021-11-17T18:51:34Z
2586b172-d1e0-462b-9ec4-bc015a0704cb,EmailSent,2021-11-17T18:51:34Z
131deec5-5bd8-4494-9e5a-91d1f72564aa,EmailSent,2021-11-17T20:25:38Z
131deec5-5bd8-4494-9e5a-91d1f72564aa,EmailDelivered,2021-11-17T20:25:38Z
e8f17502-d5db-4160-99e8-c98efd28f4e9,EmailSent,2021-11-17T21:15:44Z
e8f17502-d5db-4160-99e8-c98efd28f4e9,EmailUndelivered,2021-11-17T21:16:44Z
f3b9065e-f830-4056-bd80-a7374cbbe9ed,EmailSent,2021-11-17T22:35:48Z
f3b9065e-f830-4056-bd80-a7374cbbe9ed,EmailUndelivered,2021-11-17T22:35:48Z
faa17f8a-58ec-4f5d-bafd-c2fd07cff145,EmailSent,2021-11-18T00:12:58Z
faa17f8a-58ec-4f5d-bafd-c2fd07cff145,EmailDelivered,2021-11-18T00:12:58Z
175227d8-0ec7-4b59-8426-b6c5d1cc272a,EmailSent,2021-11-18T00:23:46Z
175227d8-0ec7-4b59-8426-b6c5d1cc272a,EmailDelivered,2021-11-18T00:24:46Z
5f87903f-fdec-4049-8d36-d25380ad57bb,EmailSent,2021-11-18T00:42:58Z
5f87903f-fdec-4049-8d36-d25380ad57bb,EmailDelivered,2021-11-18T00:43:58Z
0cdfd17f-0f77-4fc2-86b6-4fcb26e3ae71,EmailSent,2021-11-18T01:06:43Z
016763b5-dedc-4068-bf7a-aca62131962d,EmailDelivered,2021-11-18T01:07:12Z
016763b5-dedc-4068-bf7a-aca62131962d,EmailSent,2021-11-18T01:07:12Z
0cdfd17f-0f77-4fc2-86b6-4fcb26e3ae71,EmailDelivered,2021-11-18T01:07:43Z
d71466f0-f26d-461c-9a3f-945c764053ee,EmailSent,2021-11-18T01:09:36Z
4bc332df-9aa9-49fa-9013-6cfae4213079,EmailUndelivered,2021-11-18T01:09:51Z
4bc332df-9aa9-49fa-9013-6cfae4213079,EmailSent,2021-11-18T01:09:51Z
d71466f0-f26d-461c-9a3f-945c764053ee,EmailDelivered,2021-11-18T01:10:36Z
aeb9ed5d-bede-48d4-aa58-bfc636dc8c92,EmailSent,2021-11-18T02:01:59Z
aeb9ed5d-bede-48d4-aa58-bfc636dc8c92,EmailDelivered,2021-11-18T02:01:59Z
0841ca86-573f-493d-8504-093b72834995,EmailSent,2021-11-18T02:09:52Z
0841ca86-573f-493d-8504-093b72834995,EmailDelivered,2021-11-18T02:10:52Z
0a06f43c-ea8a-4bcd-878c-b3cb840b56ca,EmailDelivered,2021-11-18T02:23:27Z
0a06f43c-ea8a-4bcd-878c-b3cb840b56ca,EmailSent,2021-11-18T02:23:27Z
c50d518c-3fde-4126-85ea-aeac395876be,EmailSent,2021-11-18T02:40:54Z
c50d518c-3fde-4126-85ea-aeac395876be,EmailDelivered,2021-11-18T02:41:54Z
f0c84509-32e0-4e4f-bb45-4c7c8db753f0,EmailSent,2021-11-18T08:11:37Z
f0c84509-32e0-4e4f-bb45-4c7c8db753f0,EmailDelivered,2021-11-18T08:12:37Z
0fdf23ac-6e51-4687-a134-54ba981fe7c7,EmailSent,2021-11-18T08:44:16Z
0fdf23ac-6e51-4687-a134-54ba981fe7c7,EmailDelivered,2021-11-18T08:44:16Z
aa8383c3-54be-42f8-8a80-6b003a1a61c8,EmailUndelivered,2021-11-18T09:01:19Z
aa8383c3-54be-42f8-8a80-6b003a1a61c8,EmailSent,2021-11-18T09:01:19Z
8a3350e9-0759-4b1c-98d0-01ea6f5d2ffc,EmailSent,2021-11-18T09:46:13Z
8a3350e9-0759-4b1c-98d0-01ea6f5d2ffc,EmailDelivered,2021-11-18T09:47:13Z
62c744d5-de19-4cd6-8a0f-e5583746d96f,EmailDelivered,2021-11-18T10:52:02Z
62c744d5-de19-4cd6-8a0f-e5583746d96f,EmailSent,2021-11-18T10:52:02Z
8a3350e9-0759-4b1c-98d0-01ea6f5d2ffc,EmailOpened,2021-11-18T11:35:13Z
8a3350e9-0759-4b1c-98d0-01ea6f5d2ffc,EmailLinkClicked,2021-11-18T11:39:13Z
62c744d5-de19-4cd6-8a0f-e5583746d96f,EmailOpened,2021-11-18T11:52:02Z
62c744d5-de19-4cd6-8a0f-e5583746d96f,EmailLinkClicked,2021-11-18T11:53:02Z
03864f24-8349-4f99-acdc-5899c65510c3,PaymentSubmitted,2021-11-18T11:57:02Z
494657fd-e714-4be9-a142-4d4458ab7017,EmailUndelivered,2021-11-18T12:15:35Z
494657fd-e714-4be9-a142-4d4458ab7017,EmailSent,2021-11-18T12:15:35Z
a46a3810-c065-4780-aaf3-3909af708332,EmailDelivered,2021-11-18T12:16:25Z
a46a3810-c065-4780-aaf3-3909af708332,EmailSent,2021-11-18T12:16:25Z
cee2abae-ec25-4668-914e-fa62224b343f,EmailSent,2021-11-18T12:16:56Z
cee2abae-ec25-4668-914e-fa62224b343f,EmailDelivered,2021-11-18T12:17:56Z
a46a3810-c065-4780-aaf3-3909af708332,EmailLinkClicked,2021-11-18T12:23:25Z
a46a3810-c065-4780-aaf3-3909af708332,EmailOpened,2021-11-18T12:23:25Z
eb448550-e6b0-490c-82cd-157496c406c3,EmailSent,2021-11-18T12:56:16Z
eb448550-e6b0-490c-82cd-157496c406c3,EmailDelivered,2021-11-18T12:57:16Z
2778095e-dd58-402a-b5db-196508ad006b,EmailSent,2021-11-18T13:05:48Z
2778095e-dd58-402a-b5db-196508ad006b,EmailDelivered,2021-11-18T13:05:48Z
cee2abae-ec25-4668-914e-fa62224b343f,EmailOpened,2021-11-18T13:15:56Z
835c3374-4038-4ce7-9476-ca05b1dfe6af,EmailSent,2021-11-18T13:16:59Z
cee2abae-ec25-4668-914e-fa62224b343f,EmailLinkClicked,2021-11-18T13:17:56Z
835c3374-4038-4ce7-9476-ca05b1dfe6af,EmailDelivered,2021-11-18T13:17:59Z
9c7a5721-8425-4996-9361-115f4d366f1b,PaymentSubmitted,2021-11-18T13:25:56Z
b1676739-3617-4c5f-a9e7-86ea92bb3c3b,EmailDelivered,2021-11-18T13:43:37Z
b1676739-3617-4c5f-a9e7-86ea92bb3c3b,EmailSent,2021-11-18T13:43:37Z
0ba81c4b-8a91-4ed8-a81f-954bb459d190,EmailSent,2021-11-18T14:26:44Z
0ba81c4b-8a91-4ed8-a81f-954bb459d190,EmailDelivered,2021-11-18T14:27:44Z
a60cca18-b143-4671-ade7-ea8fd70ae9e2,EmailSent,2021-11-18T15:00:56Z
a60cca18-b143-4671-ade7-ea8fd70ae9e2,EmailDelivered,2021-11-18T15:00:56Z
05daa924-842b-426b-86a0-4270e52cfe8c,EmailSent,2021-11-18T15:21:35Z
05daa924-842b-426b-86a0-4270e52cfe8c,EmailDelivered,2021-11-18T15:22:35Z
76b0df5d-6843-4099-a859-79951f76ff3f,EmailSent,2021-11-18T16:09:39Z
76b0df5d-6843-4099-a859-79951f76ff3f,EmailDelivered,2021-11-18T16:09:39Z
f5ccdda8-0fd4-423a-b6ea-9c03cf528c55,EmailSent,2021-11-18T16:15:46Z
f5ccdda8-0fd4-423a-b6ea-9c03cf528c55,EmailDelivered,2021-11-18T16:16:46Z
244ca20f-2de0-4d40-ba46-46cbb1fa0be0,EmailSent,2021-11-18T16:30:41Z
244ca20f-2de0-4d40-ba46-46cbb1fa0be0,EmailDelivered,2021-11-18T16:31:41Z
254eaeb7-d073-45c3-8c35-51a779a05d40,EmailSent,2021-11-18T16:33:10Z
254eaeb7-d073-45c3-8c35-51a779a05d40,EmailDelivered,2021-11-18T16:34:10Z
ea79d013-e1ff-4c6a-b896-4ae59658734f,EmailSent,2021-11-18T16:45:23Z
ea79d013-e1ff-4c6a-b896-4ae59658734f,EmailDelivered,2021-11-18T16:45:23Z
2abf3aeb-5818-40c3-9dcd-792dcb6f326b,EmailSent,2021-11-18T16:58:19Z
2abf3aeb-5818-40c3-9dcd-792dcb6f326b,EmailDelivered,2021-11-18T16:59:19Z
244ca20f-2de0-4d40-ba46-46cbb1fa0be0,EmailOpened,2021-11-18T17:11:41Z
244ca20f-2de0-4d40-ba46-46cbb1fa0be0,EmailLinkClicked,2021-11-18T17:14:41Z
790ca117-cf5a-4e1c-92c8-c96dd619137f,PaymentSubmitted,2021-11-18T17:21:41Z
de2cf4bb-aa44-4ab2-8101-275f1ca2eef2,EmailSent,2021-11-18T18:10:01Z
de2cf4bb-aa44-4ab2-8101-275f1ca2eef2,EmailUndelivered,2021-11-18T18:11:01Z
ce68910b-e8da-4c69-a911-5ee5b8fefdf3,EmailSent,2021-11-18T18:30:39Z
ce68910b-e8da-4c69-a911-5ee5b8fefdf3,EmailDelivered,2021-11-18T18:31:39Z
f7c4a91e-2d43-4d53-b985-22ed07546949,EmailSent,2021-11-18T18:35:23Z
f7c4a91e-2d43-4d53-b985-22ed07546949,EmailDelivered,2021-11-18T18:35:23Z
63f8316d-4f09-460b-adaf-64619018e77d,EmailDelivered,2021-11-18T18:41:24Z
63f8316d-4f09-460b-adaf-64619018e77d,EmailSent,2021-11-18T18:41:24Z
fe927154-d3a0-4f76-9473-71e674447329,EmailSent,2021-11-18T18:47:53Z
fe927154-d3a0-4f76-9473-71e674447329,EmailDelivered,2021-11-18T18:48:53Z
c487372b-914c-4606-9930-59a5aa232de7,EmailSent,2021-11-18T18:52:14Z
c487372b-914c-4606-9930-59a5aa232de7,EmailDelivered,2021-11-18T18:53:14Z
a46d7b34-cd13-4c1e-bcd2-f85a616ba10d,EmailSent,2021-11-18T19:13:04Z
a46d7b34-cd13-4c1e-bcd2-f85a616ba10d,EmailUndelivered,2021-11-18T19:13:04Z
8feef3cc-7234-4c33-820f-370cf5853937,EmailSent,2021-11-18T19:45:36Z
8feef3cc-7234-4c33-820f-370cf5853937,EmailDelivered,2021-11-18T19:46:36Z
7cb11a84-8abf-4620-98c4-3fe1345e27ac,EmailDelivered,2021-11-18T19:48:53Z
7cb11a84-8abf-4620-98c4-3fe1345e27ac,EmailSent,2021-11-18T19:48:53Z
de565529-ed42-4c35-b99e-d3c0953e3c8a,EmailSent,2021-11-18T20:19:13Z
de565529-ed42-4c35-b99e-d3c0953e3c8a,EmailDelivered,2021-11-18T20:19:13Z
cc9aa0b9-4f0d-4f07-940b-5f64a04bde24,EmailDelivered,2021-11-18T20:47:03Z
cc9aa0b9-4f0d-4f07-940b-5f64a04bde24,EmailSent,2021-11-18T20:47:03Z
1ecadaf8-7f54-4f86-8672-0b228ceeef53,EmailSent,2021-11-18T21:13:10Z
1ecadaf8-7f54-4f86-8672-0b228ceeef53,EmailDelivered,2021-11-18T21:13:10Z
8149d169-50b3-4858-9fd8-7d15f423bf3b,EmailDelivered,2021-11-18T21:19:47Z
8149d169-50b3-4858-9fd8-7d15f423bf3b,EmailSent,2021-11-18T21:19:47Z
190a8b66-251b-4c66-9385-4819f43c653e,EmailSent,2021-11-18T21:56:57Z
190a8b66-251b-4c66-9385-4819f43c653e,EmailDelivered,2021-11-18T21:56:57Z
1d506a94-2390-4110-862f-130cad8c2e68,EmailSent,2021-11-18T23:05:57Z
1d506a94-2390-4110-862f-130cad8c2e68,EmailDelivered,2021-11-18T23:06:57Z
27c3526a-3368-4dd4-ad43-f7535a656587,EmailSent,2021-11-19T00:32:36Z
27c3526a-3368-4dd4-ad43-f7535a656587,EmailUndelivered,2021-11-19T00:32:36Z
e2364c5b-7beb-44ce-b104-a8bcbe5d8be7,EmailSent,2021-11-19T01:47:21Z
f263f4c2-2ebc-4493-a5b7-788647620635,EmailSent,2021-11-19T01:48:03Z
e2364c5b-7beb-44ce-b104-a8bcbe5d8be7,EmailDelivered,2021-11-19T01:48:21Z
f263f4c2-2ebc-4493-a5b7-788647620635,EmailDelivered,2021-11-19T01:49:03Z
234e2ce0-acb3-4a76-b053-f097e76572c0,EmailSent,2021-11-19T02:10:39Z
234e2ce0-acb3-4a76-b053-f097e76572c0,EmailDelivered,2021-11-19T02:11:39Z
a0b04bb9-4eaf-494e-9d05-adc75b202231,EmailSent,2021-11-19T02:24:57Z
a0b04bb9-4eaf-494e-9d05-adc75b202231,EmailDelivered,2021-11-19T02:24:57Z
54a1966a-ae13-4906-a535-3631a912cf31,EmailSent,2021-11-19T02:31:22Z
54a1966a-ae13-4906-a535-3631a912cf31,EmailDelivered,2021-11-19T02:31:22Z
a5bac84c-a6eb-42de-ad1b-167880899c5e,EmailSent,2021-11-19T02:40:27Z
a5bac84c-a6eb-42de-ad1b-167880899c5e,EmailDelivered,2021-11-19T02:41:27Z
6a40dc93-167d-44bb-8181-e6420580e68e,EmailDelivered,2021-11-19T08:46:51Z
6a40dc93-167d-44bb-8181-e6420580e68e,EmailSent,2021-11-19T08:46:51Z
f6a0dcc7-6469-40cf-847c-e50c04f5a937,EmailSent,2021-11-19T09:13:34Z
f6a0dcc7-6469-40cf-847c-e50c04f5a937,EmailDelivered,2021-11-19T09:13:34Z
e4fe3908-9ec4-4cf8-85e2-2d769fdc68b0,EmailSent,2021-11-19T09:44:00Z
e4fe3908-9ec4-4cf8-85e2-2d769fdc68b0,EmailDelivered,2021-11-19T09:45:00Z
c605b971-fcb5-4d8c-9645-cbadbe44f50a,EmailSent,2021-11-19T09:52:37Z
c605b971-fcb5-4d8c-9645-cbadbe44f50a,EmailDelivered,2021-11-19T09:53:37Z
c605b971-fcb5-4d8c-9645-cbadbe44f50a,EmailOpened,2021-11-19T09:55:37Z
c605b971-fcb5-4d8c-9645-cbadbe44f50a,EmailLinkClicked,2021-11-19T09:59:37Z
863fdea8-e596-455a-8092-71a2c754a51d,EmailSent,2021-11-19T10:04:44Z
863fdea8-e596-455a-8092-71a2c754a51d,EmailDelivered,2021-11-19T10:05:44Z
dc92fa5e-01c9-4b05-b70b-4df65ef1dac0,EmailSent,2021-11-19T10:26:57Z
dc92fa5e-01c9-4b05-b70b-4df65ef1dac0,EmailDelivered,2021-11-19T10:27:57Z
e4fe3908-9ec4-4cf8-85e2-2d769fdc68b0,EmailOpened,2021-11-19T11:20:00Z
e4fe3908-9ec4-4cf8-85e2-2d769fdc68b0,EmailLinkClicked,2021-11-19T11:23:00Z
d917d2e1-cff4-4087-8ddc-8ef3b94836a1,EmailDelivered,2021-11-19T11:48:26Z
d917d2e1-cff4-4087-8ddc-8ef3b94836a1,EmailSent,2021-11-19T11:48:26Z
d7e0dfe8-3f67-4e50-935a-a5012a3d386e,EmailSent,2021-11-19T11:54:42Z
d7e0dfe8-3f67-4e50-935a-a5012a3d386e,EmailUndelivered,2021-11-19T11:55:42Z
69aabacb-6aea-42da-af1a-6475c5af41f4,EmailSent,2021-11-19T11:56:06Z
69aabacb-6aea-42da-af1a-6475c5af41f4,EmailDelivered,2021-11-19T11:57:06Z
5b63e517-1345-4652-81e7-c0f247b56a78,EmailSent,2021-11-19T12:24:10Z
5b63e517-1345-4652-81e7-c0f247b56a78,EmailDelivered,2021-11-19T12:25:10Z
d0ea9e95-5624-4584-95f7-7437ae09e81e,EmailUndelivered,2021-11-19T13:05:24Z
d0ea9e95-5624-4584-95f7-7437ae09e81e,EmailSent,2021-11-19T13:05:24Z
4f1f84ff-773d-4613-8c1e-17183b4f2199,EmailSent,2021-11-19T15:41:16Z
4f1f84ff-773d-4613-8c1e-17183b4f2199,EmailDelivered,2021-11-19T15:41:16Z
92432ed9-4cc5-4c58-a300-bc679880e729,EmailSent,2021-11-19T15:47:55Z
92432ed9-4cc5-4c58-a300-bc679880e729,EmailDelivered,2021-11-19T15:48:55Z
51136093-844c-4e11-bbe4-816a4e0f8960,EmailSent,2021-11-19T15:49:46Z
51136093-844c-4e11-bbe4-816a4e0f8960,EmailDelivered,2021-11-19T15:49:46Z
e167aafe-d401-4120-b239-5b1e0e195aa1,EmailSent,2021-11-19T16:32:32Z
e167aafe-d401-4120-b239-5b1e0e195aa1,EmailDelivered,2021-11-19T16:33:32Z
4374d866-b6f7-4f10-9794-5864b2695b18,EmailSent,2021-11-19T16:34:57Z
4374d866-b6f7-4f10-9794-5864b2695b18,EmailDelivered,2021-11-19T16:35:57Z
80dea0f0-27b8-4cb0-b470-4f7c23457e4c,EmailSent,2021-11-19T17:07:40Z
80dea0f0-27b8-4cb0-b470-4f7c23457e4c,EmailDelivered,2021-11-19T17:08:40Z
d290a7e6-86b6-4132-b6ff-c3c20a337fd3,EmailSent,2021-11-19T17:49:14Z
d290a7e6-86b6-4132-b6ff-c3c20a337fd3,EmailUndelivered,2021-11-19T17:49:14Z
61a0b1c6-e05f-44b4-bce8-8f755e90f48d,EmailSent,2021-11-19T18:23:42Z
61a0b1c6-e05f-44b4-bce8-8f755e90f48d,EmailDelivered,2021-11-19T18:23:42Z
b1a16d64-e3dd-4057-a151-70b53a6c1f72,EmailSent,2021-11-19T18:34:10Z
b1a16d64-e3dd-4057-a151-70b53a6c1f72,EmailDelivered,2021-11-19T18:35:10Z
3c707ee9-a6d4-4ee0-8122-2317f5de1c73,EmailSent,2021-11-19T18:43:05Z
3c707ee9-a6d4-4ee0-8122-2317f5de1c73,EmailDelivered,2021-11-19T18:44:05Z
35b85a64-2bd9-4db5-aa3e-111accaaa686,EmailSent,2021-11-19T18:44:20Z
35b85a64-2bd9-4db5-aa3e-111accaaa686,EmailDelivered,2021-11-19T18:45:20Z
fcaf2f3b-c8cb-4ec0-999e-a2ba2a8515b9,EmailSent,2021-11-19T19:34:45Z
fcaf2f3b-c8cb-4ec0-999e-a2ba2a8515b9,EmailDelivered,2021-11-19T19:34:45Z
e5619a52-d97c-4a48-b929-580d69e2dcc6,EmailSent,2021-11-19T20:23:17Z
e5619a52-d97c-4a48-b929-580d69e2dcc6,EmailDelivered,2021-11-19T20:24:17Z
798e551b-5633-40ad-8178-98e45479bd71,EmailSent,2021-11-20T00:22:30Z
798e551b-5633-40ad-8178-98e45479bd71,EmailDelivered,2021-11-20T00:22:30Z
94ab4ea4-1d30-4928-9f8e-33a0e8854ca6,EmailSent,2021-11-20T02:18:29Z
94ab4ea4-1d30-4928-9f8e-33a0e8854ca6,EmailDelivered,2021-11-20T02:18:29Z
b8423a41-e791-4201-ac5b-cdeda6a40919,EmailSent,2021-11-20T02:28:53Z
b8423a41-e791-4201-ac5b-cdeda6a40919,EmailDelivered,2021-11-20T02:29:53Z
0c777408-7cf6-4d98-b138-488e3436c18a,EmailDelivered,2021-11-20T02:53:56Z
0c777408-7cf6-4d98-b138-488e3436c18a,EmailSent,2021-11-20T02:53:56Z
315149f9-2bdc-418c-8641-ddf3ca252183,EmailSent,2021-11-20T02:56:23Z
315149f9-2bdc-418c-8641-ddf3ca252183,EmailUndelivered,2021-11-20T02:56:23Z
8a9e74f3-dcb9-4485-a363-3c0f08c0c191,EmailDelivered,2021-11-20T09:49:52Z
8a9e74f3-dcb9-4485-a363-3c0f08c0c191,EmailSent,2021-11-20T09:49:52Z
22dac226-9a0c-4a42-9914-7572910167a6,EmailSent,2021-11-20T09:58:54Z
22dac226-9a0c-4a42-9914-7572910167a6,EmailDelivered,2021-11-20T09:58:54Z
86c43bfe-98a9-483b-8b5b-9b479db7738f,EmailSent,2021-11-20T10:02:16Z
86c43bfe-98a9-483b-8b5b-9b479db7738f,EmailDelivered,2021-11-20T10:02:16Z
a9e3fb62-caa5-46a7-9913-302e3f10a826,EmailSent,2021-11-20T10:10:37Z
a9e3fb62-caa5-46a7-9913-302e3f10a826,EmailDelivered,2021-11-20T10:11:37Z
9e3a5c4e-d94c-4ad5-a6b5-1a3edb986bee,EmailSent,2021-11-20T11:09:50Z
9e3a5c4e-d94c-4ad5-a6b5-1a3edb986bee,EmailUndelivered,2021-11-20T11:09:50Z
ee1b98ab-5b43-4124-85f1-62263d254b0b,EmailDelivered,2021-11-20T11:12:01Z
ee1b98ab-5b43-4124-85f1-62263d254b0b,EmailSent,2021-11-20T11:12:01Z
ef72498a-d2b1-4a26-8d34-41c375f2256b,EmailSent,2021-11-20T11:43:10Z
ef72498a-d2b1-4a26-8d34-41c375f2256b,EmailDelivered,2021-11-20T11:43:10Z
8a9e74f3-dcb9-4485-a363-3c0f08c0c191,EmailOpened,2021-11-20T11:44:52Z
8a9e74f3-dcb9-4485-a363-3c0f08c0c191,EmailLinkClicked,2021-11-20T11:47:52Z
0483d6a4-b3d7-4d0b-965b-c6c1ef420635,EmailSent,2021-11-20T11:56:51Z
0483d6a4-b3d7-4d0b-965b-c6c1ef420635,EmailDelivered,2021-11-20T11:57:51Z
78ade8ba-34e9-4b10-a8e8-2aeb4989b380,EmailSent,2021-11-20T14:09:21Z
78ade8ba-34e9-4b10-a8e8-2aeb4989b380,EmailDelivered,2021-11-20T14:09:21Z
eee10acc-04dc-4d9a-828e-7224623c9a84,EmailSent,2021-11-20T14:12:17Z
eee10acc-04dc-4d9a-828e-7224623c9a84,EmailDelivered,2021-11-20T14:13:17Z
c375b85c-335b-4dfd-8f67-10ed2075d9c0,EmailDelivered,2021-11-20T14:46:47Z
c375b85c-335b-4dfd-8f67-10ed2075d9c0,EmailSent,2021-11-20T14:46:47Z
6a24e188-d33b-4c79-9abf-8041d758e4e4,EmailSent,2021-11-20T14:55:47Z
6a24e188-d33b-4c79-9abf-8041d758e4e4,EmailDelivered,2021-11-20T14:55:47Z
7c613604-77d8-490e-a373-4f918dc74a5e,EmailSent,2021-11-20T16:11:30Z
7c613604-77d8-490e-a373-4f918dc74a5e,EmailDelivered,2021-11-20T16:12:30Z
4dc0d61c-8833-4c41-9c27-9582e5e9b8bd,EmailSent,2021-11-20T16:14:49Z
4dc0d61c-8833-4c41-9c27-9582e5e9b8bd,EmailDelivered,2021-11-20T16:15:49Z
ec7466c5-f893-411f-8dc8-21ce1517f650,EmailSent,2021-11-20T16:30:18Z
ec7466c5-f893-411f-8dc8-21ce1517f650,EmailUndelivered,2021-11-20T16:30:18Z
982b0707-1fc6-4809-a829-6c870ab3e61f,EmailSent,2021-11-20T16:45:56Z
982b0707-1fc6-4809-a829-6c870ab3e61f,EmailDelivered,2021-11-20T16:46:56Z
b561cbbe-487e-4252-8448-b0a3087eb259,EmailSent,2021-11-20T17:48:06Z
b561cbbe-487e-4252-8448-b0a3087eb259,EmailDelivered,2021-11-20T17:49:06Z
6f080618-5574-4b39-b105-7386e3ac2850,EmailSent,2021-11-20T18:34:33Z
6f080618-5574-4b39-b105-7386e3ac2850,EmailDelivered,2021-11-20T18:35:33Z
b3fb0623-e9ef-48cb-9218-c74a70139da7,EmailSent,2021-11-20T19:06:44Z
b3fb0623-e9ef-48cb-9218-c74a70139da7,EmailDelivered,2021-11-20T19:07:44Z
0f9ce652-7ec4-48c6-b2e7-5668d5c2af26,EmailSent,2021-11-20T19:27:46Z
0f9ce652-7ec4-48c6-b2e7-5668d5c2af26,EmailDelivered,2021-11-20T19:28:46Z
85c2f8f6-4061-4882-8f1c-a074df80ef36,EmailSent,2021-11-20T20:09:03Z
85c2f8f6-4061-4882-8f1c-a074df80ef36,EmailDelivered,2021-11-20T20:09:03Z
d3e5fe69-37e4-47c4-8ece-5ae5ed671930,EmailSent,2021-11-20T20:43:30Z
d3e5fe69-37e4-47c4-8ece-5ae5ed671930,EmailDelivered,2021-11-20T20:43:30Z
bffe6910-84ba-4ca7-a531-4e19c20dc1e5,EmailSent,2021-11-20T21:24:37Z
bffe6910-84ba-4ca7-a531-4e19c20dc1e5,EmailDelivered,2021-11-20T21:25:37Z
934cf345-77bf-420d-8e1f-fd1c6ea13b11,EmailSent,2021-11-20T21:33:07Z
934cf345-77bf-420d-8e1f-fd1c6ea13b11,EmailUndelivered,2021-11-20T21:34:07Z
da0543b0-23ad-4d77-9772-6a40b382c74e,EmailSent,2021-11-20T22:33:48Z
da0543b0-23ad-4d77-9772-6a40b382c74e,EmailDelivered,2021-11-20T22:33:48Z
dec1d297-68a6-4139-ba14-3bd0db1e91fc,EmailSent,2021-11-20T22:40:41Z
dec1d297-68a6-4139-ba14-3bd0db1e91fc,EmailDelivered,2021-11-20T22:41:41Z
e0805ec2-dc67-4e6e-836d-648b6cde2185,EmailSent,2021-11-21T01:59:14Z
e0805ec2-dc67-4e6e-836d-648b6cde2185,EmailDelivered,2021-11-21T02:00:14Z
8835ee40-4e01-40e6-b478-1453b92560db,EmailDelivered,2021-11-21T08:03:33Z
8835ee40-4e01-40e6-b478-1453b92560db,EmailSent,2021-11-21T08:03:33Z
e0ba9cd5-39ed-4c74-9345-e481ddb090bb,EmailSent,2021-11-21T09:15:17Z
e0ba9cd5-39ed-4c74-9345-e481ddb090bb,EmailDelivered,2021-11-21T09:16:17Z
1282b052-8bff-454c-a776-28c6af52463b,EmailDelivered,2021-11-21T09:28:53Z
1282b052-8bff-454c-a776-28c6af52463b,EmailSent,2021-11-21T09:28:53Z
382f3ada-e7cb-4bd3-b571-24fc1ba1fd58,EmailSent,2021-11-21T09:44:12Z
382f3ada-e7cb-4bd3-b571-24fc1ba1fd58,EmailDelivered,2021-11-21T09:45:12Z
91d00b09-c1e2-48c4-b6ba-dae7b125dbe6,EmailDelivered,2021-11-21T12:22:27Z
91d00b09-c1e2-48c4-b6ba-dae7b125dbe6,EmailSent,2021-11-21T12:22:27Z
910a9ea1-5c02-4397-81bc-d4d4076c6ca1,EmailSent,2021-11-21T12:47:42Z
910a9ea1-5c02-4397-81bc-d4d4076c6ca1,EmailDelivered,2021-11-21T12:48:42Z
d5d433fc-7cf5-441d-b968-ff952292acf3,EmailSent,2021-11-21T13:38:34Z
d5d433fc-7cf5-441d-b968-ff952292acf3,EmailDelivered,2021-11-21T13:38:34Z
7f72f213-6c9c-4e13-bcd7-08da88cd0b4b,EmailSent,2021-11-21T13:44:03Z
